name,initial_url,initial_domain,initial_base_domain,initial_top_level_domain,redirect,url,domain,base_domain,top_level_domain,live,filter,status_code,media_type,agency,bureau,branch,404_test,source_list,scan_date,primary_scan_status,accessibility_scan_status,dns_scan_status,not_found_scan_status,performance_scan_status,robots_txt_scan_status,security_scan_status,sitemap_xml_scan_status,www_scan_status,page_hash,accessibility_violations,pageviews,visits,ipv6,hostname,cms,login_provider,login,site_search,search_dot_gov,dap,dap_parameters,dap_version,ga_tag_id,third_party_service_domains,third_party_service_urls,third_party_service_count,cookie_domains,hyperlink_domains,tooling,viewport_meta_tag,cumulative_layout_shift,largest_contentful_paint,required_links_url,required_links_text,feedback_links_text,https_enforced,hsts,title,description,keywords,og_title,og_description,og_article_published,og_article_modified,og_image,og_type,og_url,canonical_link,language,language_link,main_element_present,robots_txt_detected,robots_txt_url,robots_txt_status_code,robots_txt_media_type,robots_txt_filesize,robots_txt_crawl_delay,robots_txt_sitemap_locations,sitemap_xml_detected,sitemap_xml_url,sitemap_xml_status_code,sitemap_xml_media_type,sitemap_xml_filesize,sitemap_xml_count,sitemap_xml_lastmod,sitemap_xml_pdf_count,sitemap_xml_page_hash,uswds_favicon,uswds_favicon_in_css,uswds_publicsans_font,uswds_inpage_css,uswds_usa_class_list,uswds_banner_heres_how,uswds_usa_classes,uswds_string,uswds_string_in_css,uswds_semantic_version,uswds_version,uswds_count,www_url,www_status_code,www_title
history.redstone.army.mil,https://history.redstone.army.mil,history.redstone.army.mil,army.mil,mil,False,https://history.redstone.army.mil/,history.redstone.army.mil,army.mil,mil,True,False,200.0,text/html,Department of Defense,Army,Executive,True,"[""final_url_websites"",""usagov_clicks_mil""]",2026-06-25T15:42:47.919Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,dns_resolution_error,33a8224f23f6e51c839ac4b069af31c8,"{""link-purpose"":1,""lists"":1}",,,False,,,,,False,,False,,,,,,0.0,"["".army.mil""]","[""www.army.mil"",""history.redstone.army.mil"",""amcomdmz.redstone.army.mil"",""www.amcom.army.mil"",""www.inscom.army.mil"",""get.adobe.com""]","[""jquery""]",False,0.6077299165039063,1064.0,"[""foia"",""privacy""]","[""accessibility"",""foia""]",,,,The United States Army | Redstone Arsenal Historical Information,,,,,,,,,,,en,,False,False,https://history.redstone.army.mil/robots.txt,404.0,text/html,,,,False,https://history.redstone.army.mil/sitemap.xml,404.0,text/html,,,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,,,
home.army.mil,https://home.army.mil,home.army.mil,army.mil,mil,False,https://home.army.mil/imcom/garrisons,home.army.mil,army.mil,mil,True,False,200.0,text/html,Department of Defense,Army,Executive,True,"[""dap"",""omb_idea"",""other"",""dod_public"",""final_url_websites"",""dod_2025"",""dap2"",""usagov_clicks_mil""]",2026-06-25T15:35:28.789Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,dns_resolution_error,b6c580fbc87df7eb6a04007a994dfd1e,"{""contrast"":1,""other"":1,""link-purpose"":3}",1889657.0,1180334.0,False,,,,,True,True,True,"{""agency"":""DOD"",""subagency"":""AMC-IMCOM"",""sp"":""query"",""yt"":""true"",""sitetopic"":""IMCOM-HQ"",""siteplatform"":""imcom""}",20250702 v8.7 - GA4,G-CSLL4ZEK4L,"[""dap.digitalgov.gov"",""search.usa.gov"",""www.googletagmanager.com"",""www.youtube.com""]","[""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://search.usa.gov/javascripts/remote.loader.js"",""https://www.googletagmanager.com/gtag/js"",""https://www.youtube.com/iframe_api"",""https://www.youtube.com/s/player/06cb0078/www-widgetapi.vflset/www-widgetapi.js""]",4.0,"["".army.mil"",""home.army.mil""]","[""home.army.mil"",""ice.disa.mil"",""www.army.mil"",""www.linkedin.com"",""aec.army.mil"",""www.finditguide.com"",""www.benning.army.mil"",""www.carlisle.army.mil"",""www.armywarcollege.edu"",""indd.adobe.com"",""homeadmin.army.mil"",""sill-www.army.mil"",""www.tobyhanna.army.mil"",""www.facebook.com"",""twitter.com"",""www.pinterest.com"",""www.usajobs.gov"",""foia.army.mil"",""dodcio.defense.gov"",""www.usa.gov"",""www.veteranscrisisline.net"",""www.armyresilience.army.mil"",""armyeitaas.sharepoint-mil.us"",""www.inscom.army.mil"",""www.armymwr.com""]","[""bootstrap"",""d3"",""jquery"",""lodash"",""vue""]",True,0.0002255208333333,17940.0,"[""about"",""foia"",""inspector"",""usa.gov""]","[""accessibility"",""foia"",""freedom of information act"",""inspector general"",""usa.gov""]","[""contact"",""webmaster""]",,,Army Garrisons :: U.S. Army Installation Management Command,List of IMCOM garrisons,,Army Garrisons,List of IMCOM garrisons,,,,website,https://home.army.mil/imcom/garrisons,https://home.army.mil/imcom/garrisons,en,,True,True,https://home.army.mil/robots.txt,200.0,text/plain,613.0,,,False,https://home.army.mil/sitemap.xml,404.0,text/html,,,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,,,
hrc.army.mil,https://hrc.army.mil,hrc.army.mil,army.mil,mil,False,https://hrc.army.mil/,hrc.army.mil,army.mil,mil,False,False,404.0,text/html,Department of Defense,Army,Executive,True,"[""final_url_websites"",""usagov_clicks_mil""]",2026-06-25T15:41:34.150Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,completed,e495ee82bf0796e0e63eda562b8d2ca6,"{""contrast"":6,""language"":1}",,,False,,,,,False,,False,,,,,,0.0,,"[""go.microsoft.com""]",,False,0.0,888.0,,,,,,Microsoft Azure Web App - Error 404,,,,,,,,,,,,,False,False,https://hrc.army.mil/robots.txt,503.0,text/html,,,,False,https://hrc.army.mil/sitemap.xml,404.0,text/html,,,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,https://www.hrc.army.mil,200.0,HRC Homepage
federation.eams.army.mil,https://hr.ippsa.army.mil,hr.ippsa.army.mil,army.mil,mil,True,https://federation.eams.army.mil/pool/sso/authenticate/l/15?RelayState=id-M0-poHiFVD4XILkncS76AQGrawVMTwJryEqatqbQ&SAMLRequest=fZLdT8IwFMX%2FlaUvPHUdU8E0DIIShASUj2nUtzoK1PRj9HYO%2Fnu7ARFfeL295%2FScX26nt1cy%2BOEWhNFJoxlGjYDrzKyE3iSN13SI7xu9bgeYkjntF26rF3xXcHCB12mg9UOCCqupYSCAaqY4UJfRZX86oXEY0dwaZzIj0UmyB5GgrXM5JaQsy7C8CY3dkDiKmuR9OllmW64YFhoc0xlHwXiQILHC%2BUPM52bXFoN5uYvUU%2F6M9XC6Hy0%2BJgK77%2FYKw7pcfvdR8HZqg%2FzvXg5Q8HHt5vwoils4auH4Lm3e0duY3rY%2BUTDwhYRmrlZV0cBnW%2FMVt%2FUs5ExByKw6hEpIkhsjCYAhVXnCPBSunciY82Fnp7IPQtcIr5L5Oi4BHaXpDM9elik6oqZ1aHvB%2BLoRA%2BC2SoqCobGKuevr1cQTXdertArvDqh77i3NRuhQ5Dmwv86GqQpIh1zEO5%2FFs7cbD2ZGiuwQ9KU05aPlnkaCnC04It2j6v%2F9dH8B&SigAlg=http%3A%2F%2Fwww.w3.org%2F2000%2F09%2Fxmldsig%23rsa-sha1&Signature=Ptvx3Q%2BlFMr%2FqjXRgKz8vcv%2BhNr4M9NUwuhqHic73YvaZPuokMt4QKHxHQmEK15P9z4rPPJO2c9dzdbpiUYQKU0sVRJ0sMmqhyNNX2tMUCFtgeybSNuKwcYgifM7w0pPbVZ8oDA6gvFg6zzcDi%2F7hV283F%2BvPtwgvvaV31m%2BzdG8cmIY6I7VgcifIdzZhGXzspC43KMDIHgq800I7JOfz63bPSOTGbUKSikqTH3Qsouh7HKeAd61mDscXmnv3MNs6f7bJXF8rVnGOMbC%2BS9ETG7Rv%2Bs%2BK1%2FE%2BpZOa7YtfyQvFkVvhNSyRTar3t2uCgYIZj8JBgSTcHqh4y8EXCWHnA%3D%3D&u=https%3A%2F%2Flogin.ippsa.army.mil%2Foam%2Ffed,federation.eams.army.mil,army.mil,mil,True,False,200.0,text/html,Department of Defense,Army,Executive,False,"[""dap2""]",2026-06-25T15:42:57.146Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,dns_resolution_error,fe822c12c0fe3c623d377297f4e9d70e,,196.0,14.0,False,,,,"[""Create Account""]",False,,False,,,,,,0.0,"["".army.mil"",""federation.eams.army.mil""]","[""icamportal.us.army.mil"",""www.aesmp.army.mil""]","[""jquery""]",True,0.0,1104.0,,,,,,EAMS-A Single Sign-On,,,,,,,,,,,en,,False,False,https://federation.eams.army.mil/pool/sso/authenticate/l/15?RelayState=id-ItEDjf2F2-suLPNTISH0TcXcEUwxpNAJ90xXydxI&SAMLRequest=fZJfT8IwFMW%2FytIXnraOCcY0DAIikQQUZRr0rZQCJf0zezsHfnq7ARFfeL295%2FScX26nt1cy%2BOYWhNFpoxnFjYBrZlZCb9LGWzYK7xq9bgeokjnpF26rX%2FlXwcEFXqeB1A8pKqwmhoIAoqniQBwj8%2F50QpIoJrk1zjAj0UmyB5GirXM5wbgsy6i8iYzd4CSOm3gxnczZlisaCg2OasZRMB6mSKzCFysGoQU2yDas%2F9OaLKdqnYW7EX1%2B3C0eBsuiafjHYVqg4P3UBvnfvRyg4OPazflRnNyG8W2YtLNmm7QS0rr7RMHQFxKaulpVRQOfbc1X3NaziFMFEbXqECkhcW6MxAAGV%2BUx9VC4doJR58POTmUHQtcIr5JZHpeAPGbZLJw9zzN0RE3q0PaC8XUjCsBtlRQFI2MVddfXq4knuq5XSRXeHVD33FuajdCRyHOgf50NVRWQDr6Idz6LJ283Hs6MFOwQ9KU05b3lnkaKnC04wt2j6v%2F9dH8B&SigAlg=http%3A%2F%2Fwww.w3.org%2F2000%2F09%2Fxmldsig%23rsa-sha1&Signature=FYDdxcuHcqHXaSMrR076L%2FSRZx2qUrNRCNG32ClCa%2FFsjPrfgox6MS%2FwInu1Xxusu2xBoRtYCl8T8JIzKItM51LJ%2B4%2BKRXueXzmxmziMxqfNQrOnefhtf3Kr2Gz4xV%2BYmRBrjgsnqc8ELk498%2BbOdr4NrkOqhOm7cvI7%2FMpCAzI9pXijQlQ%2Bhxbz2w%2BqP5nlSYlTXlrk%2BfYO5lN8VUm4bipll5DOyFNRm%2F1Cl4uwL1FW%2B0IPCDJl61axQGZrNe%2BeKinN1GxFDv5dJZBFrSRCD%2FQ9h32m4ajf094MGGX6q8t0yNmqm%2FhE4QFjHkbk1KrTe0DkWCdBDDje4CB9JVrERA%3D%3D&u=https%3A%2F%2Flogin.ippsa.army.mil%2Foam%2Ffed,200.0,text/html,,,,False,https://federation.eams.army.mil/pool/sso/authenticate/l/15?RelayState=id-Mfho4ErAU57XKmW1QyeAULO4p7BhYs0omxSriZ9W&SAMLRequest=fZJbb%2BIwEIX%2FSuQXnhKHbEGVRUBctipSWaKSdtl9c8MQrPqSepwN%2FPs6gWrpC6%2FjOcfnfJrR5Khk8A8sCqPTXj%2BKewHowuyELtPeS%2F4Q3vcm4xFyJSs2rd1BP8NHDegCr9PIuoeU1FYzw1Eg01wBMlewzXT1xJIoZpU1zhRGkovkiCIlB%2BcqRmnTNFHzIzK2pEkc9%2Bl29bQpDqB4KDQ6rgsgwXKRErEL%2F2zr9b6E90d32q5nz8fFz6x424YrUd5DsxyaOJ5vZr%2BncxK8XtoQ%2F7uXI9aw7NycH8XJMIyHYTLI%2BwN2l7DB3V8SLHwhobnrVG009Nn2sAPbzSLgCiNu1SlSQtLKGEkRDW3LU%2B6hgHai4M6HzS5lZ0J3CG%2BSeTsvIXvM8yzM1pucnFGzLrS9YnzbiCOCbZOS4MFYxd3t9Xbiie67VdaGdycy%2FuotTSl0JKoK%2Bf%2FOhqsWyIhexfs6i1%2FebrnIjBTFKZhKaZq5BU8jJc7WQOj4rPp%2BP%2BNP&SigAlg=http%3A%2F%2Fwww.w3.org%2F2000%2F09%2Fxmldsig%23rsa-sha1&Signature=Pl9GijjP%2Fx0MngQsu%2BYIHpOP77bHbOR%2BWbN2bYDyNeu8uVJjeLjCL87eia3mjkGOrS0s7qCwiMTEBb%2BeeBOrlAUiY0fzHwhUOEZoankBgMiCKEEyf08txBGaHFHaTrj9pi0UCbCy0jt5I%2Ftosyh4OpK1BCg%2BuGu0QkQGsspwLfDo73nRTexvc0D0Xqxd6G1s%2Fh5bEXT%2FnsNqKgLTpax1TD7R%2B50sJoU7EkzPEN6OcQVhq7hX8ZNMBfbvhvGLfX2F8FeLotO1%2BvWo1%2BgZOEpx%2FO2RLnchJlvhGDQOFTfkAZpKtxYAI1NeGuqa1PwoiA98zBlDmcK6fJva776qyaeWbw%3D%3D&u=https%3A%2F%2Flogin.ippsa.army.mil%2Foam%2Ffed,200.0,text/html,,,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,,,
icamportal.us.army.mil,https://icamportal.us.army.mil,icamportal.us.army.mil,army.mil,mil,False,https://icamportal.us.army.mil/welcome,icamportal.us.army.mil,army.mil,mil,True,False,200.0,text/html,Department of Defense,Army,Executive,True,,2026-06-25T15:45:58.826Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,dns_resolution_error,49057709af5363a4bcb5deed6574bb04,"{""images"":5,""link-purpose"":2}",,,True,akamaitechnologies.com,,,,False,,False,,,,"[""c.go-mpulse.net"",""s.go-mpulse.net""]","[""https://c.go-mpulse.net/api/config.json"",""https://s.go-mpulse.net/boomerang/8P9WB-3UVC6-TYEAS-5FKAN-A5FJT""]",2.0,"[""icamportal.us.army.mil""]","[""icamportal.us.army.mil"",""dpcld.defense.gov"",""www.federalregister.gov"",""mobileconnect.us.army.mil"",""passkey.us.army.mil"",""eca.federation.eams.army.mil"",""iga.army.mil"",""armyeitaas.sharepoint-mil.us""]","[""bootstrap"",""d3"",""jquery""]",False,0.0,2376.0,"[""privacy""]",,,,,Welcome // ICAM Portal,,,,,,,,,,,en,,False,True,https://icamportal.us.army.mil/robots.txt,200.0,text/plain,98.0,,,False,https://icamportal.us.army.mil/sitemap.xml,404.0,text/html,,,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,,,
ig.army.mil,https://ig.army.mil,ig.army.mil,army.mil,mil,False,https://ig.army.mil/,ig.army.mil,army.mil,mil,False,False,403.0,text/html,Department of Defense,Army,Executive,False,"[""dap"",""omb_idea"",""other"",""mil-sites1"",""dod_public"",""final_url_websites"",""dap2"",""usagov_clicks_mil""]",2026-06-25T15:39:47.896Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,dns_resolution_error,2a16178db90153d8a99c6aa36699811b,"{""language"":1}",14328.0,10243.0,True,edgekey.net,,,,False,,False,,,,,,0.0,"["".army.mil""]",,,False,0.0,44.0,,,,,,Access Denied,,,,,,,,,,,,,False,False,https://ig.army.mil/robots.txt,403.0,text/html,,,,False,https://ig.army.mil/sitemap.xml,403.0,text/html,,,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,,,
federation.eams.army.mil,https://ikn.army.mil,ikn.army.mil,army.mil,mil,True,https://federation.eams.army.mil/pool/sso/authenticate/l/15?f=c&m=GET&p=9083&r=f&u=https%3A%2F%2Fikn.army.mil%2F&x=true,federation.eams.army.mil,army.mil,mil,True,False,200.0,text/html,Department of Defense,Army,Executive,False,"[""usagov_clicks_mil""]",2026-06-25T15:31:11.784Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,completed,cf67ed1d5e37ada284a443ffb899fca4,,,,True,,,,"[""Create Account""]",False,,False,,,,,,0.0,"["".army.mil"",""federation.eams.army.mil""]","[""icamportal.us.army.mil"",""www.aesmp.army.mil""]","[""jquery""]",True,0.0,700.0,,,,,,EAMS-A Single Sign-On,,,,,,,,,,,en,,False,False,https://federation.eams.army.mil/pool/sso/authenticate/l/15?f=c&m=GET&p=9083&r=f&u=https%3A%2F%2Fikn.army.mil%2Frobots.txt&x=true,200.0,text/html,,,,False,https://federation.eams.army.mil/pool/sso/authenticate/l/15?f=c&m=GET&p=9083&r=f&u=https%3A%2F%2Fikn.army.mil%2Fsitemap.xml&x=true,200.0,text/html,,,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,https://www.ikn.army.mil,200.0,IKN - Intelligence Knowledge Network
innovation.army.mil,https://innovation.army.mil,innovation.army.mil,army.mil,mil,False,https://innovation.army.mil/,innovation.army.mil,army.mil,mil,False,False,403.0,text/html,Department of Defense,Army,Executive,False,"[""dap"",""omb_idea"",""other"",""mil-sites1"",""dod_public"",""final_url_websites"",""dod_2025"",""dap2"",""usagov_clicks_mil""]",2026-06-25T15:41:23.570Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,dns_resolution_error,a260b3c2271d675e7606e0028f070a51,"{""language"":1}",29939.0,22216.0,True,edgekey.net,,,,False,,False,,,,,,0.0,"["".army.mil""]",,,False,0.0,80.0,,,,,,Access Denied,,,,,,,,,,,,,False,False,https://innovation.army.mil/robots.txt,403.0,text/html,,,,False,https://innovation.army.mil/sitemap.xml,403.0,text/html,,,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,,,
iperms.hrc.army.mil,https://iperms.hrc.army.mil,iperms.hrc.army.mil,army.mil,mil,False,https://iperms.hrc.army.mil/login/,iperms.hrc.army.mil,army.mil,mil,True,False,200.0,text/html,Department of Defense,Army,Executive,False,"[""final_url_websites"",""usagov_clicks_mil""]",2026-06-25T15:34:37.382Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,dns_resolution_error,f309359a40fbb4b5e8e7c0c5fec96323,"{""contrast"":2,""language"":1}",,,False,,,,,False,,False,,,,,,0.0,"["".army.mil"","".iperms.hrc.army.mil"",""iperms.hrc.army.mil""]","[""iperms.hrc.army.mil"",""myaccess.dmdc.osd.mil"",""www.justice.gov""]","[""angularjs"",""bootstrap"",""jquery"",""material-design-lite""]",False,0.0028875,1860.0,"[""privacy""]",,,,,iPERMS RMA,,,,,,,,,,,,,False,False,https://iperms.hrc.army.mil/robots.txt,403.0,text/html,,,,False,https://iperms.hrc.army.mil/sitemap.xml,403.0,text/html,,,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,,,
ipps-a.army.mil,https://ipps-a.army.mil,ipps-a.army.mil,army.mil,mil,False,https://ipps-a.army.mil/,ipps-a.army.mil,army.mil,mil,False,False,403.0,text/html,Department of Defense,Army,Executive,False,"[""dap"",""omb_idea"",""other"",""dod_public"",""final_url_websites"",""dod_2025"",""dap2"",""usagov_clicks_mil""]",2026-06-25T15:44:11.187Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,dns_resolution_error,186cab47d8e7dc12d9b5bd5a8d0d23f2,"{""language"":1}",2760987.0,2898004.0,True,edgekey.net,,,,False,,False,,,,,,0.0,"["".army.mil""]",,,False,0.0,52.0,,,,,,Access Denied,,,,,,,,,,,,,False,False,https://ipps-a.army.mil/robots.txt,403.0,text/html,,,,False,https://ipps-a.army.mil/sitemap.xml,403.0,text/html,,,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,,,
irav.safety.army.mil,https://irav.safety.army.mil,irav.safety.army.mil,army.mil,mil,False,https://irav.safety.army.mil/,irav.safety.army.mil,army.mil,mil,True,False,200.0,text/html,Department of Defense,Army,Executive,True,,2026-06-25T15:36:10.704Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,dns_resolution_error,06fdda161f123f5dc11f817c09fc1878,"{""contrast"":2}",,,False,,,,,False,,False,,,G-1THRLS5MW0,"[""cdn.jsdelivr.net"",""unpkg.com"",""www.googletagmanager.com""]","[""https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.3/dist/umd/popper.min.js"",""https://cdn.jsdelivr.net/npm/bootstrap-icons@1.10.5/font/bootstrap-icons.css"",""https://cdn.jsdelivr.net/npm/bootstrap-icons@1.10.5/font/fonts/bootstrap-icons.woff"",""https://cdn.jsdelivr.net/npm/bootstrap-icons@1.10.5/font/fonts/bootstrap-icons.woff2"",""https://unpkg.com/@popper.js/core@2"",""https://www.googletagmanager.com/gtag/js""]",3.0,"["".army.mil"",""irav.safety.army.mil""]","[""www.army.mil"",""safety.army.mil"",""irav.safety.army.mil"",""www.asamra.army.mil"",""www.inscom.army.mil"",""www.usa.gov""]","[""bootstrap"",""d3"",""jquery"",""lodash""]",True,0.0,3704.0,"[""fear"",""foia"",""privacy"",""usa.gov""]","[""accessibility"",""no fear act"",""foia"",""usa.gov""]",,,,Welcome to iRAV,,,,,,,,,,,en,,False,False,https://irav.safety.army.mil/robots.txt,404.0,text/html,,,,False,https://irav.safety.army.mil/sitemap.xml,404.0,text/html,,,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,,,
iwrlibrary.sec.usace.army.mil,https://iwrlibrary.sec.usace.army.mil,iwrlibrary.sec.usace.army.mil,army.mil,mil,False,https://iwrlibrary.sec.usace.army.mil/,iwrlibrary.sec.usace.army.mil,army.mil,mil,True,False,200.0,text/html,Department of Defense,Army,Executive,False,"[""dap"",""omb_idea"",""other"",""dod_public"",""final_url_websites"",""dod_2025"",""dap2""]",2026-06-25T15:36:10.906Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,dns_resolution_error,415071bd631f3cdc35b4013e960cb5a8,"{""aria"":22}",3577.0,2190.0,True,amazonaws.com,,,,True,,True,"{""agency"":""DOD"",""pua"":""UA-33523145-1""}",20250702 v8.7 - GA4,"UA-33523145-1,G-CSLL4ZEK4L","[""api.mapbox.com"",""dap.digitalgov.gov"",""www.googletagmanager.com""]","[""https://api.mapbox.com/mapbox-gl-js/plugins/mapbox-gl-draw/v1.2.2/mapbox-gl-draw.css"",""https://api.mapbox.com/mapbox-gl-js/plugins/mapbox-gl-draw/v1.2.2/mapbox-gl-draw.js"",""https://api.mapbox.com/mapbox-gl-js/v2.10.0/mapbox-gl.css"",""https://api.mapbox.com/mapbox-gl-js/v2.10.0/mapbox-gl.js"",""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://dap.digitalgov.gov/web-vitals/dist/web-vitals.attribution.iife.js"",""https://www.googletagmanager.com/gtag/js""]",3.0,"["".army.mil"",""iwrlibrary.sec.usace.army.mil""]","[""www.iwr.usace.army.mil"",""iwrlibrary.sec.usace.army.mil"",""www.facebook.com"",""twitter.com"",""www.youtube.com"",""www.flickr.com"",""www.esd.whs.mil"",""dodcio.defense.gov"",""www.usace.army.mil"",""www.usa.gov"",""prhome.defense.gov"",""open.defense.gov"",""www.army.mil"",""www.inscom.army.mil""]","[""angular"",""d3"",""primeng""]",True,0.0,716.0,"[""fear"",""foia"",""inspector"",""privacy"",""usa.gov""]","[""accessibility"",""no fear act"",""foia"",""usa.gov""]",,,,Institute for Water Resources (IWR) Library,,,,,,,,,,,en,,True,True,https://iwrlibrary.sec.usace.army.mil/robots.txt,200.0,text/html,5202.0,,,True,https://iwrlibrary.sec.usace.army.mil/sitemap.xml,200.0,text/html,5202.0,0.0,,0.0,5bf636ca136829faaeb574e45e894cd6,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,,,
jalbtcx.usace.army.mil,https://jalbtcx.usace.army.mil,jalbtcx.usace.army.mil,army.mil,mil,False,https://jalbtcx.usace.army.mil/,jalbtcx.usace.army.mil,army.mil,mil,True,False,200.0,text/html,Department of Defense,Army,Executive,True,"[""omb_idea"",""other"",""dod_public"",""final_url_websites"",""dod_2025""]",2026-06-25T15:38:44.638Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,dns_resolution_error,7423acce25c4520636ba6bb87bf276eb,"{""language"":1}",,,False,,,,,False,,False,,,,"[""experience.arcgis.com"",""usace.maps.arcgis.com"",""www.arcgis.com""]","[""https://experience.arcgis.com/cdn/3550/experience/index.js"",""https://experience.arcgis.com/cdn/3550/jimu-arcgis/index.js"",""https://experience.arcgis.com/cdn/3550/jimu-core/emotion.js"",""https://experience.arcgis.com/cdn/3550/jimu-core/index.js"",""https://experience.arcgis.com/cdn/3550/jimu-core/init.js"",""https://experience.arcgis.com/cdn/3550/jimu-core/react-dom.js"",""https://experience.arcgis.com/cdn/3550/jimu-core/react-dom/client.js"",""https://experience.arcgis.com/cdn/3550/jimu-core/react.js"",""https://experience.arcgis.com/cdn/3550/jimu-layouts/layout-runtime.js"",""https://experience.arcgis.com/cdn/3550/jimu-theme/base/assets/fonts/avenir/fonts.css"",""https://experience.arcgis.com/cdn/3550/jimu-theme/base/assets/fonts/avenir/fonts/09ab0626-bb45-4650-acc8-0182d693df02.woff2"",""https://experience.arcgis.com/cdn/3550/jimu-theme/base/assets/fonts/avenir/fonts/0c8a5d21-8a14-4451-8145-695071809cb7.woff2"",""https://experience.arcgis.com/cdn/3550/jimu-theme/index.js"",""https://experience.arcgis.com/cdn/3550/jimu-ui/index.js"",""https://experience.arcgis.com/cdn/3550/themes/ink/manifest.json"",""https://experience.arcgis.com/cdn/3550/themes/ink/style.js"",""https://experience.arcgis.com/cdn/3550/themes/ink/variables.json"",""https://experience.arcgis.com/cdn/3550/widgets/arcgis/arcgis-map/dist/data-actions/add-marker.js"",""https://experience.arcgis.com/cdn/3550/widgets/arcgis/arcgis-map/dist/data-actions/add-to-map.js"",""https://experience.arcgis.com/cdn/3550/widgets/arcgis/arcgis-map/dist/data-actions/pan-to.js"",""https://experience.arcgis.com/cdn/3550/widgets/arcgis/arcgis-map/dist/data-actions/show-on-map.js"",""https://experience.arcgis.com/cdn/3550/widgets/arcgis/arcgis-map/dist/data-actions/show-popup.js"",""https://experience.arcgis.com/cdn/3550/widgets/arcgis/arcgis-map/dist/data-actions/zoom-to.js"",""https://experience.arcgis.com/cdn/3550/widgets/arcgis/arcgis-map/dist/message-actions/add-to-map-action.js"",""https://usace.maps.arcgis.com/sharing/rest/portals/self""]",3.0,"["".army.mil""]",,,False,0.0,0.0,,,,,,JALBTCX - Joint Airborne Lidar Bathymetry Technical Center of Expertise,JALBTCX - Joint Airborne Lidar Bathymetry Technical Center of Expertise,,JALBTCX - Joint Airborne Lidar Bathymetry Technical Center of Expertise,JALBTCX - Joint Airborne Lidar Bathymetry Technical Center of Expertise,,,,website,,,,,False,False,https://jalbtcx.usace.army.mil/robots.txt,404.0,text/html,,,,False,https://jalbtcx.usace.army.mil/sitemap.xml,404.0,text/html,,,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,,,
jecop.usace.army.mil,https://jecop.usace.army.mil,jecop.usace.army.mil,army.mil,mil,False,https://jecop.usace.army.mil/,jecop.usace.army.mil,army.mil,mil,True,False,200.0,text/html,Department of Defense,Army,Executive,True,,2026-06-25T15:32:34.230Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,dns_resolution_error,ffae4fe258c66ccd0b0815ea0e65bef3,"{""language"":1,""images"":1,""lists"":9}",,,False,,,,,False,,False,,,,"[""fonts.googleapis.com"",""fonts.gstatic.com""]","[""https://fonts.googleapis.com/css"",""https://fonts.gstatic.com/s/russoone/v18/Z9XUDmZRWg6M1LvRYsHOz8mJ.woff2""]",2.0,"["".army.mil""]","[""uroc-redi.usace.army.mil""]","[""bootstrap"",""jquery""]",False,0.1926595416666666,288.0,"[""privacy""]","[""privacy policy""]",,,,JECOP,,,,,,,,,,,,,False,False,https://jecop.usace.army.mil/robots.txt,404.0,text/html,,,,False,https://jecop.usace.army.mil/sitemap.xml,404.0,text/html,,,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,,,
