final_url,target_url_agency_owner,dap_detected_final_url
https://nsrdb.nrel.gov/,Department of Energy,FALSE
https://nsrl.bnl.gov/,Department of Energy,FALSE
https://nsrmg.ecfr.gov/,Government Publishing Office,TRUE
https://nssandica.ecfr.gov/,Government Publishing Office,TRUE
https://nssdc.gsfc.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://nssfofw-nshemp.ecfr.gov/,Government Publishing Office,TRUE
https://nsspaghettinmotori24.ecfr.gov/,Government Publishing Office,TRUE
https://nstb.tc.faa.gov/,Department of Transportation,FALSE
https://nsteps-stage.app.cloud.gov/,General Services Administration,FALSE
https://nsteps.epa.gov/,Environmental Protection Agency,TRUE
https://nstx-forum-2011.pppl.gov/,Department of Energy,FALSE
https://nstx-upgrade.pppl.gov/,Department of Energy,FALSE
https://nsvps4579.ecfr.gov/,Government Publishing Office,TRUE
https://ntc.doe.gov/,Department of Energy,FALSE
https://nthewertzonejrobinson.ecfr.gov/,Government Publishing Office,TRUE
https://ntia.data.commerce.gov/,Department of Commerce,FALSE
https://ntia.doc.gov/,Department of Commerce,FALSE
https://ntia.gov/,Department of Commerce,FALSE
https://ntiaotiant2.ntia.doc.gov/,Department of Commerce,FALSE
https://ntis.data.commerce.gov/,Department of Commerce,FALSE
https://ntl.bts.gov/ntl,Department of Transportation,TRUE
https://ntmw.ecfr.gov/,Government Publishing Office,TRUE
https://ntp.niehs.nih.gov/,Department of Health and Human Services,TRUE
https://ntpsearch.niehs.nih.gov/,Department of Health and Human Services,TRUE
https://ntrs.nasa.gov/,National Aeronautics and Space Administration,FALSE
https://ntwc.arh.noaa.gov/,Department of Commerce,TRUE
https://ntwc.ncep.noaa.gov/,Department of Commerce,TRUE
https://nuclear-structure.lbl.gov/,Department of Energy,FALSE
https://nuclear.gov/,Department of Energy,FALSE
https://nuclearfuel.inl.gov/SitePages/Home.aspx,Department of Energy,FALSE
https://nurse.usajobs.gov/Search/Results?j=0610&s=relevance&sd=asc&p=1,Office of Personnel Management,TRUE
https://nutrition.va.gov/,Department of Veterans Affairs,TRUE
https://nuwrf.gsfc.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://nvap.aphis.usda.gov/,U.S. Department of Agriculture,FALSE
https://nvd.nist.gov/,Department of Commerce,TRUE
https://nvite.jsc.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://nvlpubs.nist.gov/,Department of Commerce,FALSE
https://nvwg.cap.gov/,Department of Defense,FALSE
https://nweb.ngs.noaa.gov/,Department of Commerce,TRUE
https://nwis.waterdata.usgs.gov/nwis,Department of the Interior,TRUE
https://nwis.waterservices.usgs.gov/,Department of the Interior,TRUE
https://nwmdata.nohrsc.noaa.gov/latest/,Department of Commerce,FALSE
https://nwmp.sandia.gov/,Department of Energy,FALSE
https://nwrfc.noaa.gov/rfc/,Department of Commerce,TRUE
https://nws-vpn.irc.noaa.gov/dana-na/auth/url_default/welcome.cgi,Department of Commerce,FALSE
https://nws.weather.gov/,Department of Commerce,FALSE
https://nwschat.weather.gov/,Department of Commerce,FALSE
https://nwtrb.gov/,U.S. Nuclear Waste Technical Review Board,FALSE
https://nxpose2.ecfr.gov/,Government Publishing Office,TRUE
https://nyell1.ecfr.gov/,Government Publishing Office,TRUE
https://nytd.acf.hhs.gov/nytd/,Department of Health and Human Services,FALSE
https://nyw.cap.gov/,Department of Defense,FALSE
https://oacu.oir.nih.gov/,Department of Health and Human Services,FALSE
https://oacutraining.od.nih.gov/,Department of Health and Human Services,FALSE
https://oalm.od.nih.gov/,Department of Health and Human Services,FALSE
https://oam.acl.gov/,Department of Health and Human Services,TRUE
https://oam.ors.od.nih.gov/,Department of Health and Human Services,FALSE
https://oamp.hbcu.od.nih.gov/error.jsp,Department of Health and Human Services,FALSE
https://oaps.faa.gov/,Department of Transportation,FALSE
https://oar.nih.gov/,Department of Health and Human Services,TRUE
https://oasext.epa.gov/,Environmental Protection Agency,FALSE
https://oasis.cdc.gov/,Department of Health and Human Services,FALSE
https://oaspub.epa.gov/,Environmental Protection Agency,FALSE
https://oauth.alcf.anl.gov/oauth/,Department of Energy,FALSE
https://obamaadministration.archives.performance.gov/,General Services Administration,FALSE
https://obamalibrary.archives.gov/,National Archives and Records Administration,FALSE
https://obamawhitehouse.archives.gov/,National Archives and Records Administration,TRUE
https://obc.lbl.gov/,Department of Energy,FALSE
https://obipublic.epa.gov/,Environmental Protection Agency,FALSE
https://objcart.nci.nih.gov/maintenance.html,Department of Health and Human Services,FALSE
https://obr-ns1.ecfr.gov/,Government Publishing Office,TRUE
https://observer.globe.gov/,National Aeronautics and Space Administration,TRUE
https://observerstaging.globe.gov/,National Aeronautics and Space Administration,TRUE
https://obssr.od.nih.gov/,Department of Health and Human Services,FALSE
https://ocad.iss.nasa.gov/,National Aeronautics and Space Administration,FALSE
https://occ.gov/,Department of the Treasury,TRUE
https://occ.treas.gov/,Department of the Treasury,TRUE
https://occhelps.gov/,Department of the Treasury,TRUE
https://occms.acf.hhs.gov/Account/Login?ReturnUrl=%2F,Department of Health and Human Services,FALSE
https://occsecuremail.banknet.gov/s/login?b=occ,Department of the Treasury,FALSE
https://ocdashboard.ahrq.gov/,Department of Health and Human Services,FALSE
https://ocdb.smce.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://ocean.weather.gov/,Department of Commerce,FALSE
https://oceanacidification.noaa.gov/,Department of Commerce,FALSE
https://oceanbots.lbl.gov/,Department of Energy,FALSE
https://oceancolor.gsfc.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://oceancolor.sci.gsfc.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://oceandata.sci.gsfc.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://oceanexplorer.noaa.gov/,Department of Commerce,TRUE
https://oceannoise.noaa.gov/,Department of Commerce,FALSE
https://oceans.pmel.noaa.gov/,Department of Commerce,TRUE
https://oceans11-insider-f5.lanl.gov/,Department of Energy,FALSE
https://oceans11.lanl.gov/,Department of Energy,FALSE
https://oceanservice.noaa.gov/,Department of Commerce,TRUE
https://oceantoday.noaa.gov/,Department of Commerce,TRUE
https://oceanview.pfeg.noaa.gov/,Department of Commerce,FALSE
https://oceanwatch.noaa.gov/cwn/index.html,Department of Commerce,FALSE
https://oceanxtremes.jpl.nasa.gov/,National Aeronautics and Space Administration,FALSE
https://ocg.cancer.gov/programs/ctd2/data-portal-network/,Department of Health and Human Services,TRUE
https://ocio.commerce.gov/,Department of Commerce,TRUE
https://ocio.nih.gov/Pages/default.aspx,Department of Health and Human Services,TRUE
https://ocm-s-sp2016.coast.noaa.gov/_forms/default.aspx?ReturnUrl=%2f_layouts%2f15%2fAuthenticate.aspx%3fSource%3d%252F&Source=%2F,Department of Commerce,TRUE
https://oco2.gesdisc.eosdis.nasa.gov/,National Aeronautics and Space Administration,FALSE
https://ocov2.jpl.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://ocov3.jpl.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://ocrcas.ed.gov/,Department of Education,TRUE
https://ocrdata.ed.gov/,Department of Education,TRUE
https://ocreco.od.nih.gov/,Department of Health and Human Services,TRUE
https://ocrportal.hhs.gov/ocr/smartscreen/main.jsf,Department of Health and Human Services,FALSE
https://ocrtmeapps.cc.nih.gov/PathWarning,Department of Health and Human Services,FALSE
https://ocrtraining.cit.nih.gov/,Department of Health and Human Services,TRUE
https://ocsdata.ncd.noaa.gov/,Department of Commerce,FALSE
https://octrials-rpt.nci.nih.gov/,Department of Health and Human Services,FALSE
https://octrials.nci.nih.gov/,Department of Health and Human Services,FALSE
https://oculus.atdd.noaa.gov/,Department of Commerce,FALSE
https://odeo.larc.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://ods.od.nih.gov/,Department of Health and Human Services,TRUE
https://odspracticum.od.nih.gov/,Department of Health and Human Services,TRUE
https://oeab.noaa.gov/,Department of Commerce,FALSE
https://oed.nhlbi.nih.gov/FellowApp.aspx,Department of Health and Human Services,TRUE
https://oedc.nasa.gov/,National Aeronautics and Space Administration,FALSE
https://oedca.va.gov/,Department of Veterans Affairs,TRUE
https://oedci.uspto.gov/OEDCI/,Department of Commerce,TRUE
https://oerstaff.od.nih.gov/,Department of Health and Human Services,FALSE
https://oes.gsa.gov/,General Services Administration,TRUE
https://oese.ed.gov/,Department of Education,TRUE
https://ofac.treasury.gov/,Department of the Treasury,TRUE
https://ofacp.cit.nih.gov/,Department of Health and Human Services,TRUE
https://ofacp.nih.gov/,Department of Health and Human Services,TRUE
https://ofacp.od.nih.gov/,Department of Health and Human Services,TRUE
https://officeofbudget.od.nih.gov/,Department of Health and Human Services,TRUE
https://offices.sc.egov.usda.gov/locator/app,U.S. Department of Agriculture,FALSE
https://ofm.od.nih.gov/Pages/Home.aspx,Department of Health and Human Services,TRUE
https://ofmext.epa.gov/,Environmental Protection Agency,FALSE
https://ofmpub.epa.gov/,Environmental Protection Agency,FALSE
https://ogc.commerce.gov/,Department of Commerce,TRUE
https://ogc.od.nih.gov/,Department of Health and Human Services,TRUE
https://oge.gov/,Office of Government Ethics,TRUE
https://oh.larc.nasa.gov/oh/,National Aeronautics and Space Administration,TRUE
https://oh115.cap.gov/,Department of Defense,FALSE
https://oh275.ohwg.cap.gov/,Department of Defense,FALSE
https://oha.ed.gov/,Department of Education,TRUE
https://ohcrheasp.tsa.dhs.gov/User/Index?ReturnUrl=%2F,Department of Homeland Security,FALSE
https://ohcrheast.tsa.dhs.gov/User/Index?ReturnUrl=%2F,Department of Homeland Security,FALSE
https://ohkayowingeh.nsopw.gov/,Department of Justice,FALSE
https://ohrp.cit.nih.gov/search/search.aspx?styp=bsc,Department of Health and Human Services,TRUE
https://ohsrp.nih.gov/confluence/,Department of Health and Human Services,TRUE
https://ohwg.cap.gov/,Department of Defense,FALSE
https://oig-demo.ssa.gov/,Social Security Administration,TRUE
https://oig.dol.gov/,Department of Labor,TRUE
https://oig.eeoc.gov/,Equal Employment Opportunity Commission,FALSE
https://oig.federalreserve.gov/,Federal Reserve Board of Governors,FALSE
https://oig.hhs.gov/,Department of Health and Human Services,TRUE
https://oig.justice.gov/,Department of Justice,TRUE
https://oig.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://oig.nsa.gov/,Department of Defense,TRUE
https://oig.nsf.gov/,National Science Foundation,FALSE
https://oig.pbgc.gov/,Pension Benefit Guaranty Corporation,FALSE
https://oig.ssa.gov/,Social Security Administration,TRUE
https://oig.treasury.gov/,Department of the Treasury,TRUE
https://oig.tva.gov/,Tennessee Valley Authority,FALSE
https://oig.usaid.gov/,U.S. Agency for International Development,FALSE
https://oigdr.hq.nasa.gov/dana-na/auth/url_VhIOJQ6b0zLk82nI/welcome.cgi?p=no%2Dcert,National Aeronautics and Space Administration,FALSE
https://oighotline.nrc-gateway.gov/,Nuclear Regulatory Commission,FALSE
https://oighotlineportal.ed.gov/eCasePortal/InvestigationsCaptcha.aspx?ReturnUrl=%2feCasePortal,Department of Education,TRUE
https://oigmobile.oig.dot.gov/AirWatch/Login?ReturnUrl=%2FAirWatch%2F,Department of Transportation,FALSE
https://oiip.jpl.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://oir.cit.nih.gov/,Department of Health and Human Services,FALSE
https://oir.nih.gov/,Department of Health and Human Services,FALSE
https://ois-qt.nwcg.gov/,U.S. Department of Agriculture,FALSE
https://ois.nwcg.gov/,U.S. Department of Agriculture,FALSE
https://oitecareersblog.od.nih.gov/,Department of Health and Human Services,TRUE
https://ojjdp.ojp.gov/,Department of Justice,TRUE
https://ojpsso.ojp.gov/,Department of Justice,FALSE
https://oklahoma.feb.gov/,Office of Personnel Management,FALSE
https://okwg.cap.gov/,Department of Defense,FALSE
https://olao.od.nih.gov/,Department of Health and Human Services,FALSE
https://olaw.nih.gov/,Department of Health and Human Services,TRUE
https://old.tidesandcurrents.noaa.gov/,Department of Commerce,TRUE
https://oldcc.gov/,Department of Defense,TRUE
https://olderindians.acl.gov/#gsc.tab=0,Department of Health and Human Services,TRUE
https://oldwiki.grantsolutions.gov/,Department of Health and Human Services,FALSE
https://olga.er.usgs.gov/,Department of the Interior,TRUE
https://olmsapps.dol.gov/olpdr/,Department of Labor,TRUE
https://oltaris.larc.nasa.gov/,National Aeronautics and Space Administration,FALSE
https://oltaris.nasa.gov/,National Aeronautics and Space Administration,FALSE
https://olympiccoast.noaa.gov/,Department of Commerce,TRUE
https://olympus.doe.gov/AirWatch/Login?ReturnUrl=%2FAirWatch%2F,Department of Energy,FALSE
https://om.od.nih.gov/,Department of Health and Human Services,TRUE
https://oma.od.nih.gov/Pages/Home.aspx,Department of Health and Human Services,FALSE
https://omaha.nsopw.gov/,Department of Justice,FALSE
https://ombudsman.nih.gov/,Department of Health and Human Services,TRUE
https://omg.jpl.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://omics-oncogenomics.ccr.cancer.gov/cgi-bin/JK,Department of Health and Human Services,FALSE
https://omicstools.pnnl.gov/,Department of Energy,FALSE
https://omisips1.omisips.eosdis.nasa.gov/sipslogin.md,National Aeronautics and Space Administration,FALSE
https://omms.sandia.gov/,Department of Energy,TRUE
https://omniweb.gsfc.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://omps.gesdisc.eosdis.nasa.gov/,National Aeronautics and Space Administration,FALSE
https://oms.cfsrportal.acf.hhs.gov/unauthorized_access_main,Department of Health and Human Services,FALSE
https://omtribe.nsopw.gov/,Department of Justice,FALSE
https://onboard.stage.usastaffing.gov/Account/Login,Office of Personnel Management,FALSE
https://onboard.usastaffing.gov/Account/Login,Office of Personnel Management,FALSE
https://oncprojectracking.healthit.gov/wiki/olp,Department of Health and Human Services,TRUE
https://oneida.nsopw.gov/,Department of Justice,FALSE
https://online-auction.state.gov/en-US,Department of State,FALSE
https://online.star.bnl.gov/,Department of Energy,FALSE
https://onlinetraining.nwcg.gov/,U.S. Department of Agriculture,FALSE
https://ono.ccmc.gsfc.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://onrr.gov/,Department of the Interior,TRUE
https://onsafety.cpsc.gov/,Consumer Product Safety Commission,FALSE
https://onsight.jpl.nasa.gov/login,National Aeronautics and Space Administration,FALSE
https://onthemap.ces.census.gov/,Department of Commerce,FALSE
https://oos.nsf.gov/op/generate.aspx,National Science Foundation,FALSE
https://opa-fpclinicdb.hhs.gov/,Department of Health and Human Services,FALSE
https://opa.hhs.gov/,Department of Health and Human Services,TRUE
https://open.cdc.gov/,Department of Health and Human Services,TRUE
https://open.defense.gov/,Department of Defense,TRUE
https://open.fda.gov/,Department of Health and Human Services,TRUE
https://open.gsa.gov/,General Services Administration,TRUE
https://open.obamawhitehouse.archives.gov/,National Archives and Records Administration,TRUE
https://open.usa.gov/,General Services Administration,TRUE
https://openclir.nist.gov/,Department of Commerce,FALSE
https://opendap.co-ops.nos.noaa.gov/,Department of Commerce,TRUE
https://opendap.cr.usgs.gov/opendap/hyrax/,Department of the Interior,FALSE
https://opendap.larc.nasa.gov/opendap/,National Aeronautics and Space Administration,FALSE
https://opendap.nccs.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://opendata.bsee.gov/,Department of the Interior,FALSE
https://opendata.fcc.gov/,Federal Communications Commission,FALSE
https://openi-vip.nlm.nih.gov/,Department of Health and Human Services,TRUE
https://openi-wip.lhcaws.nlm.nih.gov/,Department of Health and Human Services,TRUE
https://openi.nlm.nih.gov/,Department of Health and Human Services,TRUE
https://openopps.usajobs.gov/,General Services Administration,FALSE
https://openpaymentsdata.cms.gov/,Department of Health and Human Services,TRUE
https://openpet.lbl.gov/,Department of Energy,FALSE
https://openscience.bnl.gov/,Department of Energy,FALSE
https://opensource.gsfc.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://opensourcerover.jpl.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://openstudio.net/,Department of Energy,FALSE
https://operations.fnal.gov/,Department of Energy,FALSE
https://opfee.ncua.gov/,National Credit Union Administration,FALSE
https://opm.usajobs.gov/Search/Results?a=OM00&s=relevance&sd=asc&p=1,Office of Personnel Management,TRUE
https://opmtest.usajobs.gov/Search/Results?hp=vet&a=OM00&s=title&sd=asc&p=1,Office of Personnel Management,TRUE
https://opotxfind.hrsa.gov/,Department of Health and Human Services,FALSE
https://oppnet.nih.gov/,Department of Health and Human Services,FALSE
https://opportunity.census.gov/,Department of Commerce,FALSE
https://opportunityzones.hud.gov/,Department of Housing and Urban Development,FALSE
https://oprm.va.gov/,Department of Veterans Affairs,TRUE
https://ops.fhwa.dot.gov/,Department of Transportation,TRUE
https://opsweb.phmsa.dot.gov/,Department of Transportation,FALSE
https://optics.msfc.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://optimization.lbl.gov/,Department of Energy,FALSE
https://optn.transplant.hrsa.gov/,Department of Health and Human Services,TRUE
https://oralhealth.thinkculturalhealth.hhs.gov/,Department of Health and Human Services,FALSE
https://orapartners.fda.gov/webcenter/portal/ORAPARTNERS,Department of Health and Human Services,FALSE
https://orapartners.preprod.fda.gov/webcenter/portal/ORAPARTNERS,Department of Health and Human Services,FALSE
https://orauportal.fda.gov/,Department of Health and Human Services,FALSE
https://orautest.fda.gov/,Department of Health and Human Services,FALSE
https://orbitaldebris.jsc.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://order.nia.nih.gov/,Department of Health and Human Services,TRUE
https://orders.gpo.gov/,Government Publishing Office,FALSE
https://ordspub.epa.gov/,Environmental Protection Agency,FALSE
https://orf.od.nih.gov/Pages/default.aspx,Department of Health and Human Services,TRUE
https://organizations.lanl.gov/cels/ees-division/,Department of Energy,FALSE
https://organizations.nsopw.gov/Sign-In?ReturnUrl=%2f,Department of Justice,TRUE
https://orgs.fnal.gov/,Department of Energy,FALSE
https://ori.hhs.gov/,Department of Health and Human Services,FALSE
https://origin-archive-afsc.fisheries.noaa.gov/,Department of Commerce,FALSE
https://origin-east-01-drupal-climate.woc.noaa.gov/,Department of Commerce,TRUE
https://origin-east-01-wordpress-space.woc.noaa.gov/,Department of Commerce,TRUE
https://origin-east-01-www-ospo.woc.noaa.gov/,Department of Commerce,TRUE
https://origin-east-www-ospo.woc.noaa.gov/,Department of Commerce,TRUE
https://origin-east-www-spc.woc.noaa.gov/,Department of Commerce,TRUE
https://origin-east-www-wpc.woc.noaa.gov/#page=ovw,Department of Commerce,TRUE
https://origin-exclusions.oig.hhs.gov/?AspxAutoDetectCookieSupport=1,Department of Health and Human Services,TRUE
https://origin-my.uscis.gov/,Department of Homeland Security,TRUE
https://origin-qa-api.cbp.dhs.gov/,Department of Homeland Security,TRUE
https://origin-seafoodinspection.nmfs.noaa.gov/customer/customerlogin.html,Department of Commerce,TRUE
https://origin-wcatwc.arh.noaa.gov/,Department of Commerce,TRUE
https://origin-west-www-satepsanone.woc.noaa.gov/,Department of Commerce,TRUE
https://origin-west-www-spc.woc.noaa.gov/,Department of Commerce,TRUE
https://origin-west-www-wpc.woc.noaa.gov/#page=ovw,Department of Commerce,TRUE
https://origin-www.acquisition.gov/,General Services Administration,TRUE
https://origin-www.faasafety.gov/,Department of Transportation,FALSE
https://origin-www.gsa.gov/,General Services Administration,FALSE
https://origins-habitability.jpl.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://orio.niehs.nih.gov/,Department of Health and Human Services,TRUE
https://orip.nih.gov/,Department of Health and Human Services,TRUE
https://orise.orau.gov/,Department of Energy,FALSE
https://orisecompetition.science.energy.gov/,Department of Energy,FALSE
https://ornleoc.ornl.gov/,Department of Energy,FALSE
https://ornleocalt.ornl.gov/,Department of Energy,FALSE
https://ors.od.nih.gov/Pages/home.aspx,Department of Health and Human Services,TRUE
https://ors.pnnl.gov/,Department of Energy,FALSE
https://orsbloodtool.sandia.gov/,Department of Energy,TRUE
https://orso.niehs.nih.gov/network/home/,Department of Health and Human Services,FALSE
https://orwg.cap.gov/,Department of Defense,FALSE
https://orwh.od.nih.gov/,Department of Health and Human Services,TRUE
https://osage.nsopw.gov/,Department of Justice,FALSE
https://osbp-mobile.hq.nasa.gov/,National Aeronautics and Space Administration,FALSE
https://osc.gov/,U.S. Office of Special Counsel,FALSE
https://osdbu.hhs.gov/,Department of Health and Human Services,FALSE
https://osdr.nasa.gov/bio/,National Aeronautics and Space Administration,FALSE
https://osep.communities.ed.gov/#program,Department of Education,TRUE
https://oshacareers.usajobs.gov/Search/Results?a=DLSH&p=1,Office of Personnel Management,TRUE
https://osm.woc.noaa.gov/,Department of Commerce,FALSE
https://osp.od.nih.gov/,Department of Health and Human Services,FALSE
https://osp.va.gov/,Department of Veterans Affairs,TRUE
https://osrp.lanl.gov/,Department of Energy,FALSE
https://osrpis.lanl.gov/,Department of Energy,FALSE
https://ossim.hq.nasa.gov/,National Aeronautics and Space Administration,FALSE
https://ost-liaison.doe.gov/liaisonExternal/disclaimer.seam,Department of Energy,FALSE
https://ostr.ccr.cancer.gov/,Department of Health and Human Services,TRUE
https://otp-extranet.samhsa.gov/login.aspx?ReturnUrl=%2f,Department of Health and Human Services,FALSE
https://otp.nih.gov/,Department of Health and Human Services,FALSE
https://otp.nwave.noaa.gov/selfservice/login,Department of Commerce,FALSE
https://ots.gov/,Department of the Treasury,TRUE
https://ots.treas.gov/,Department of the Treasury,TRUE
https://ott.jpl.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://ottawatribe.nsopw.gov/,Department of Justice,FALSE
https://oui.doleta.gov/unemploy/,Department of Labor,FALSE
https://ousdi.defense.gov/,Department of Defense,TRUE
https://outage.census.gov/,Department of Commerce,FALSE
https://outage.fws.gov/,Department of the Interior,FALSE
https://outgassing.nasa.gov/,National Aeronautics and Space Administration,FALSE
https://outreach.scidac.gov/,Department of Energy,FALSE
https://outreachevents.grc.nasa.gov/intro.cfm,National Aeronautics and Space Administration,TRUE
https://outreachpro.nia.nih.gov/,Department of Health and Human Services,TRUE
https://ovc.ojp.gov/,Department of Justice,TRUE
https://ovcncvrw.ncjrs.gov/awards/default.html,Department of Justice,TRUE
https://overflow.larc.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://oversight.volpe.dot.gov/CertificationDB/login.aspx,Department of Transportation,FALSE
https://ovwreview.justice.gov/default.aspx?ReturnUrl=%2f,Department of Justice,FALSE
https://owcpconnect.dol.gov/owcplogin/,Department of Labor,FALSE
https://owcpmed.dol.gov/,Department of Labor,TRUE
https://owi.usgs.gov/index.html,Department of the Interior,TRUE
https://ows.doleta.gov/,Department of Labor,FALSE
https://owshiny-stage.app.cloud.gov/,General Services Administration,FALSE
https://owshiny.epa.gov/,Environmental Protection Agency,FALSE
https://oxcam.gpp.nih.gov/,Department of Health and Human Services,FALSE
https://ozoneairqualitystandards.epa.gov/arcgis/rest/services/,Environmental Protection Agency,TRUE
https://ozoneaq.gsfc.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://ozonewatch.gsfc.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://p3.cap.gsa.gov/,General Services Administration,FALSE
https://p3hpc2018.lbl.gov/,Department of Energy,FALSE
https://pace.gsfc.nasa.gov/,National Aeronautics and Space Administration,FALSE
https://pacer.uscourts.gov/,U.S. Courts,FALSE
https://pacific.pnl.gov/,Department of Energy,FALSE
https://pacificislands-mdc.diver.orr.noaa.gov/,Department of Commerce,TRUE
https://pacificnorthwest-mdc.diver.orr.noaa.gov/,Department of Commerce,TRUE
https://page.energy.gov/,Department of Energy,FALSE
https://page2mobile.nih.gov/,Department of Health and Human Services,FALSE
https://pages.cloud.gov/,General Services Administration,TRUE
https://pages.nist.gov/pages-root/,Department of Commerce,FALSE
https://pagrants.fema.gov/Account/Login?ReturnUrl=%2f,Department of Homeland Security,FALSE
https://pah.nist.gov/,Department of Commerce,FALSE
https://pain.ninds.nih.gov/,Department of Health and Human Services,FALSE
https://paitstaging.state.gov/FojemLogin.aspx?a=4,Department of State,FALSE
https://pal.acf.hhs.gov/,Department of Health and Human Services,FALSE
https://pal.peacecorps.gov/,U.S. Peace Corps,FALSE
https://pal.pnnl.gov/,Department of Energy,FALSE
https://pamsexternalhelp.science.energy.gov/,Department of Energy,FALSE
https://pamsjira.science.energy.gov/login.jsp,Department of Energy,FALSE
https://pamspublic.science.energy.gov/webpamsepsexternal/login.aspx,Department of Energy,FALSE
https://panache.ninds.nih.gov/,Department of Health and Human Services,FALSE
https://pandora.gsfc.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://panelreview.doleta.gov/,Department of Labor,FALSE
https://panomics.pnnl.gov/,Department of Energy,FALSE
https://panoramix.phy.bnl.gov/,Department of Energy,FALSE
https://pansstudy.ctss.nih.gov/,Department of Health and Human Services,FALSE
https://pantex.doe.gov/,Department of Energy,FALSE
https://pantex.energy.gov/,Department of Energy,FALSE
https://panvpn.oig.hhs.gov/global-protect/login.esp,Department of Health and Human Services,FALSE
https://papka.cels.anl.gov/,Department of Energy,FALSE
https://par.nsf.gov/,National Science Foundation,FALSE
https://para.nomads.ncep.noaa.gov/,Department of Commerce,FALSE
https://parker.gsfc.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://parking.nih.gov/,Department of Health and Human Services,FALSE
https://parkinsonclinic.ninds.nih.gov/,Department of Health and Human Services,FALSE
https://parkinsons.va.gov/,Department of Veterans Affairs,TRUE
https://parkinsontrial.ninds.nih.gov/index.htm,Department of Health and Human Services,FALSE
https://parkplanning.nps.gov/,Department of the Interior,TRUE
https://pars2ebirst.doe.gov/,Department of Energy,FALSE
https://pars2etfa.doe.gov/,Department of Energy,FALSE
https://part.iss.nasa.gov/,National Aeronautics and Space Administration,FALSE
https://part16.airports.faa.gov/,Department of Transportation,FALSE
https://parthenon.llnl.gov/,Department of Energy,FALSE
https://partnerlibrary.nesdis.noaa.gov/_login/default.aspx?ReturnUrl=%2f_layouts%2f15%2fAuthenticate.aspx%3fSource%3d%252F&Source=%2F,Department of Commerce,FALSE
https://partners.niehs.nih.gov/,Department of Health and Human Services,TRUE
https://partnerships.gsfc.nasa.gov/opsparc/,National Aeronautics and Space Administration,TRUE
https://partnerships.nationalmap.gov/,Department of the Interior,TRUE
https://partnerweb.usda.gov/_login/default.aspx?ReturnUrl=%2f_layouts%2f15%2fAuthenticate.aspx%3fSource%3d%252F&Source=%2F,U.S. Department of Agriculture,FALSE
https://partnerweb16dev.usda.gov/_layouts/15/FNS.PartnerWeb.LoginPages/PartnerWeb_Login.aspx?ReturnUrl=%2f_layouts%2f15%2fAuthenticate.aspx%3fSource%3d%252F&Source=%2F,U.S. Department of Agriculture,FALSE
https://partnerweb16ppro.usda.gov/_login/default.aspx?ReturnUrl=%2f_layouts%2f15%2fAuthenticate.aspx%3fSource%3d%252F&Source=%2F,U.S. Department of Agriculture,FALSE
https://parts.jpl.nasa.gov/,National Aeronautics and Space Administration,TRUE
https://pascuayaqui.nsopw.gov/,Department of Justice,FALSE
https://paservices.state.gov/noaccess.aspx,Department of State,FALSE
https://passion.lbl.gov/,Department of Energy,FALSE
https://passport.aj.intelink.gov/my.policy,Director of National Intelligence,FALSE
https://passport.intelink.gov/my.policy,Director of National Intelligence,FALSE
https://passportstatus.state.gov/,Department of State,TRUE
https://passwordreset.microsoftonline.com/,National Archives and Records Administration,FALSE
https://passwords.gfdl.noaa.gov/showLogin.cc,Department of Commerce,FALSE
https://pasteur.epa.gov/,Environmental Protection Agency,FALSE
https://pastfusion.gss.anl.gov/,Department of Energy,FALSE
https://patapsco.nist.gov/,Department of Commerce,FALSE
https://patentcenter-dmz-alx1.uspto.gov/,Department of Commerce,FALSE
https://patentcenter.uspto.gov/,Department of Commerce,FALSE
https://pathfinder.va.gov/,Department of Veterans Affairs,TRUE
https://pathstudyinfo.nih.gov/,Department of Health and Human Services,FALSE
https://patientcare.va.gov/,Department of Veterans Affairs,TRUE
